Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,TX,Texas,Austin,City,BRFSS,Prevention,4805000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,28.6,28.2,28.9,,,"790,390","(30.3068610342, -97.7554771245)",PREVENT,COREW,4805000,,Core preventive services for older women
2016,TX,Texas,Corpus Christi,City,BRFSS,Prevention,4817000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31.5,30.8,32.2,,,"305,215","(27.7291588337, -97.4019095379)",PREVENT,COREM,4817000,,Core preventive services for older men
2016,TX,Texas,Beaumont,City,BRFSS,Prevention,4807000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,26,25.1,26.9,,,"118,296","(30.084416647, -94.1441072222)",PREVENT,COREW,4807000,,Core preventive services for older women
2016,TX,Texas,College Station,City,BRFSS,Prevention,4815976,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,34.9,33.6,36.1,,,"93,857","(30.5867615801, -96.2957958614)",PREVENT,COREW,4815976,,Core preventive services for older women
2016,TX,Texas,Brownsville,City,BRFSS,Prevention,4810768,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,21.8,20.9,22.7,,,"175,023","(25.9981977861, -97.4566343763)",PREVENT,COREM,4810768,,Core preventive services for older men
2016,TX,Texas,Carrollton,City,BRFSS,Prevention,4813024,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,31.8,30.7,32.9,,,"119,097","(32.988438459, -96.900137433)",PREVENT,COREW,4813024,,Core preventive services for older women
2016,TX,Texas,Carrollton,City,BRFSS,Prevention,4813024,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.2,32.9,35.5,,,"119,097","(32.988438459, -96.900137433)",PREVENT,COREM,4813024,,Core preventive services for older men
2016,TX,Texas,College Station,City,BRFSS,Prevention,4815976,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.3,32.8,35.8,,,"93,857","(30.5867615801, -96.2957958614)",PREVENT,COREM,4815976,,Core preventive services for older men
2016,TX,Texas,Bryan,City,BRFSS,Prevention,4810912,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,31.6,29.9,33.3,,,"76,201","(30.6665687582, -96.3663819223)",PREVENT,COREW,4810912,,Core preventive services for older women
2016,TX,Texas,Corpus Christi,City,BRFSS,Prevention,4817000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.8,29.2,30.3,,,"305,215","(27.7291588337, -97.4019095379)",PREVENT,COREW,4817000,,Core preventive services for older women
2016,TX,Texas,Beaumont,City,BRFSS,Prevention,4807000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,30.8,29.5,32,,,"118,296","(30.084416647, -94.1441072222)",PREVENT,COREM,4807000,,Core preventive services for older men
2016,TX,Texas,Brownsville,City,BRFSS,Prevention,4810768,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,20.2,19.5,21,,,"175,023","(25.9981977861, -97.4566343763)",PREVENT,COREW,4810768,,Core preventive services for older women
2016,TX,Texas,Bryan,City,BRFSS,Prevention,4810912,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,30.4,28.7,32.1,,,"76,201","(30.6665687582, -96.3663819223)",PREVENT,COREM,4810912,,Core preventive services for older men
2016,TX,Texas,Fort Worth,City,BRFSS,Prevention,4827000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,36.8,36.2,37.3,,,"741,206","(32.780192804, -97.3470323225)",PREVENT,COREM,4827000,,Core preventive services for older men
2016,TX,Texas,Edinburg,City,BRFSS,Prevention,4822660,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,25.9,24.5,27.3,,,"77,100","(26.3155843974, -98.1637130371)",PREVENT,COREW,4822660,,Core preventive services for older women
2016,TX,Texas,Denton,City,BRFSS,Prevention,4819972,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,35.6,33.5,37.5,,,"113,383","(33.2156160443, -97.1412438684)",PREVENT,COREM,4819972,,Core preventive services for older men
2016,TX,Texas,Fort Worth,City,BRFSS,Prevention,4827000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.5,29.1,29.9,,,"741,206","(32.780192804, -97.3470323225)",PREVENT,COREW,4827000,,Core preventive services for older women
2016,TX,Texas,Garland,City,BRFSS,Prevention,4829000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,28,27.2,28.9,,,"226,876","(32.9100799867, -96.6304258603)",PREVENT,COREW,4829000,,Core preventive services for older women
2016,TX,Texas,Frisco,City,BRFSS,Prevention,4827684,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,39,37.2,40.8,,,"116,989","(33.1507545152, -96.8201336312)",PREVENT,COREM,4827684,,Core preventive services for older men
2016,TX,Texas,Dallas,City,BRFSS,Prevention,4819000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,27,26.6,27.3,,,"1,197,816","(32.7939804066, -96.7656929463)",PREVENT,COREW,4819000,,Core preventive services for older women
2016,TX,Texas,El Paso,City,BRFSS,Prevention,4824000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,24.2,23.8,24.6,,,"649,121","(31.8481123506, -106.432021874)",PREVENT,COREW,4824000,,Core preventive services for older women
2016,TX,Texas,Garland,City,BRFSS,Prevention,4829000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31.4,30.4,32.4,,,"226,876","(32.9100799867, -96.6304258603)",PREVENT,COREM,4829000,,Core preventive services for older men
2016,TX,Texas,Edinburg,City,BRFSS,Prevention,4822660,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,28.6,26.9,30.2,,,"77,100","(26.3155843974, -98.1637130371)",PREVENT,COREM,4822660,,Core preventive services for older men
2016,TX,Texas,Denton,City,BRFSS,Prevention,4819972,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,32.1,30.6,33.7,,,"113,383","(33.2156160443, -97.1412438684)",PREVENT,COREW,4819972,,Core preventive services for older women
2016,TX,Texas,El Paso,City,BRFSS,Prevention,4824000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,26.4,25.9,26.8,,,"649,121","(31.8481123506, -106.432021874)",PREVENT,COREM,4824000,,Core preventive services for older men
2016,TX,Texas,Frisco,City,BRFSS,Prevention,4827684,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,38.6,37.3,40,,,"116,989","(33.1507545152, -96.8201336312)",PREVENT,COREW,4827684,,Core preventive services for older women
2016,TX,Texas,Houston,City,BRFSS,Prevention,4835000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,28.2,27.9,28.4,,,"2,099,451","(29.7806691396, -95.3860033966)",PREVENT,COREM,4835000,,Core preventive services for older men
2016,TX,Texas,Grand Prairie,City,BRFSS,Prevention,4830464,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,28.2,27.4,29,,,"175,396","(32.6867650238, -97.0209311916)",PREVENT,COREW,4830464,,Core preventive services for older women
2016,TX,Texas,Grand Prairie,City,BRFSS,Prevention,4830464,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,32,31,33,,,"175,396","(32.6867650238, -97.0209311916)",PREVENT,COREM,4830464,,Core preventive services for older men
2016,TX,Texas,Houston,City,BRFSS,Prevention,4835000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.1,28.8,29.3,,,"2,099,451","(29.7806691396, -95.3860033966)",PREVENT,COREW,4835000,,Core preventive services for older women
2016,TX,Texas,Longview,City,BRFSS,Prevention,4843888,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.5,28.2,30.9,,,"80,455","(32.5192857856, -94.762197598)",PREVENT,COREW,4843888,,Core preventive services for older women
2016,TX,Texas,Pearland,City,BRFSS,Prevention,4856348,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.5,32.6,36.5,,,"91,252","(29.5584850577, -95.3208389111)",PREVENT,COREM,4856348,,Core preventive services for older men
2016,TX,Texas,McKinney,City,BRFSS,Prevention,4845744,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37,35.4,38.5,,,"131,117","(33.1988886952, -96.6677029773)",PREVENT,COREM,4845744,,Core preventive services for older men
2016,TX,Texas,Pasadena,City,BRFSS,Prevention,4856000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29,28.1,29.9,,,"149,043","(29.6589511488, -95.1509173148)",PREVENT,COREW,4856000,,Core preventive services for older women
2016,TX,Texas,Pearland,City,BRFSS,Prevention,4856348,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,33.9,32.3,35.5,,,"91,252","(29.5584850577, -95.3208389111)",PREVENT,COREW,4856348,,Core preventive services for older women
2016,TX,Texas,Pasadena,City,BRFSS,Prevention,4856000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,28.3,27.3,29.3,,,"149,043","(29.6589511488, -95.1509173148)",PREVENT,COREM,4856000,,Core preventive services for older men
2016,TX,Texas,Laredo,City,BRFSS,Prevention,4841464,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,18.5,17.8,19.3,,,"236,091","(27.5482572475, -99.4867797312)",PREVENT,COREW,4841464,,Core preventive services for older women
2016,TX,Texas,Lubbock,City,BRFSS,Prevention,4845000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,28.1,27.2,28.9,,,"229,573","(33.5666251178, -101.886335663)",PREVENT,COREW,4845000,,Core preventive services for older women
2016,TX,Texas,Irving,City,BRFSS,Prevention,4837000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,27.9,27.1,28.7,,,"216,290","(32.8583808131, -96.9703058323)",PREVENT,COREW,4837000,,Core preventive services for older women
2016,TX,Texas,Lubbock,City,BRFSS,Prevention,4845000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31.3,30.2,32.3,,,"229,573","(33.5666251178, -101.886335663)",PREVENT,COREM,4845000,,Core preventive services for older men
2016,TX,Texas,Mission,City,BRFSS,Prevention,4848768,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31.2,29.2,33.5,,,"77,058","(26.2033406464, -98.322770513)",PREVENT,COREM,4848768,,Core preventive services for older men
